ID,Cluster
186,0
195,0
209,1
217,0
222,1
247,0
249,1
252,4
256,0
257,1
260,0
262,1
264,0
267,0
269,0
271,1
272,0
273,0
277,4
278,0
281,1
282,0
287,1
288,0
290,1
292,4
293,4
295,0
297,1
298,0
300,1
301,1
302,1
303,0
306,1
310,0
311,1
312,1
313,1
314,1
315,0
317,1
318,0
319,0
322,1
323,0
324,1
325,0
326,0
327,0
330,0
331,0
332,1
333,0
334,0
335,1
336,1
337,1
338,0
339,1
340,1
341,1
342,1
344,0
345,0
346,1
347,1
348,1
349,0
350,4
351,0
352,1
354,0
355,1
356,1
357,1
359,4
360,1
361,1
362,0
363,1
364,1
365,1
366,0
367,0
368,1
369,1
370,0
371,1
372,1
373,0
374,1
375,1
376,1
377,1
378,4
379,1
380,1
381,0
382,1
383,1
384,1
385,1
386,1
388,0
389,4
390,0
391,0
392,4
393,0
394,0
395,1
396,0
397,1
398,0
399,0
400,1
401,1
403,1
404,1
405,4
406,1
407,1
409,1
410,0
411,0
412,1
413,0
414,0
415,4
416,0
417,1
418,1
419,1
420,1
421,0
422,0
423,1
424,0
425,1
426,1
427,0
428,1
429,1
430,0
431,4
432,1
433,1
434,0
435,1
436,0
437,0
438,0
439,3
440,0
441,1
442,4
443,1
444,0
445,1
446,0
447,1
448,1
449,1
450,0
451,4
452,0
453,1
454,1
455,0
457,0
458,0
459,1
460,1
461,0
462,0
463,0
464,4
465,0
466,1
467,0
468,1
469,1
470,0
471,1
472,0
473,1
474,1
475,4
476,1
477,1
478,1
479,0
480,1
481,1
482,1
483,0
484,1
485,0
486,1
487,1
488,1
489,1
490,1
491,1
492,4
493,0
494,0
495,1
496,1
497,1
498,4
499,0
500,1
501,1
502,0
503,1
504,0
505,4
506,1
507,1
508,0
509,1
510,1
511,1
512,0
513,1
514,1
515,1
516,1
517,4
518,1
519,0
520,1
521,0
522,1
523,1
524,0
525,0
526,1
527,1
528,1
529,0
530,1
531,1
532,0
533,4
534,1
535,1
536,1
537,1
538,0
539,1
540,1
541,4
542,0
543,0
544,0
545,1
546,0
547,0
548,0
549,1
550,0
551,1
552,0
553,0
554,0
555,1
556,1
557,0
558,1
559,0
561,0
562,0
563,1
564,1
565,1
566,0
567,0
568,0
569,1
570,0
571,1
572,1
573,4
574,4
575,0
576,4
577,1
578,0
579,0
580,1
581,1
582,0
583,1
584,1
585,0
586,0
587,0
588,1
589,0
590,1
591,1
592,0
593,1
594,1
595,0
596,0
597,0
598,1
599,0
600,0
601,1
602,1
603,1
604,0
605,1
606,4
607,0
608,4
609,0
610,0
611,1
612,1
613,0
614,0
615,0
616,1
617,1
618,0
619,4
620,1
621,0
622,4
623,1
624,0
625,1
626,0
627,0
628,0
629,1
630,0
631,3
632,0
633,0
634,1
635,0
636,1
637,1
638,4
639,1
640,1
641,1
642,4
643,1
644,1
645,1
646,0
647,1
648,1
649,1
650,1
651,1
652,4
653,0
654,0
655,0
656,1
657,0
658,0
659,4
660,1
661,0
662,4
663,1
664,1
665,1
666,1
667,4
668,1
669,4
670,1
671,0
672,1
673,4
674,4
675,0
676,1
677,4
678,0
679,1
680,1
681,0
682,4
683,1
684,1
685,0
686,0
687,1
688,1
689,1
690,1
691,0
692,4
693,1
694,0
695,1
696,0
697,1
698,0
699,1
700,1
701,1
702,4
703,0
704,1
705,1
706,0
707,0
708,1
709,0
710,1
711,4
712,1
713,1
714,1
715,0
716,0
717,0
718,0
719,0
720,0
721,1
722,0
723,1
724,0
725,1
726,1
727,0
728,0
729,1
730,1
731,0
732,0
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,0
741,0
742,0
743,4
744,1
745,0
746,1
747,4
748,1
749,0
750,4
751,1
752,1
753,0
754,1
755,4
756,1
757,1
758,1
759,0
760,1
761,1
762,1
764,0
765,1
766,0
767,1
768,1
769,0
770,1
771,1
772,0
773,1
774,0
775,1
776,1
777,0
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,4
788,1
789,4
790,4
791,0
792,0
793,4
794,4
795,1
796,1
797,1
798,1
799,4
800,0
801,0
802,1
803,4
804,0
805,0
806,1
807,1
808,1
809,1
810,4
811,0
812,1
813,1
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,1
826,0
827,4
828,1
829,1
830,1
831,4
832,1
833,0
834,0
835,1
836,1
837,1
838,1
839,1
840,1
841,0
842,1
843,0
844,1
845,0
846,1
847,1
848,1
849,1
850,4
851,1
852,0
853,0
854,1
855,1
856,1
857,0
858,1
859,1
860,1
861,1
862,0
863,1
864,1
865,1
866,0
867,4
868,1
869,1
870,1
871,1
872,0
873,1
874,0
875,4
876,0
877,4
878,4
879,1
880,1
881,0
882,0
883,4
884,1
885,1
886,4
887,1
888,1
889,1
890,0
891,4
892,4
893,1
894,0
895,1
896,0
897,1
898,0
899,0
900,1
901,1
902,0
903,1
904,0
905,1
906,4
907,4
908,1
909,1
910,0
911,1
912,0
913,4
914,4
915,0
916,1
917,1
918,1
919,1
920,4
921,1
922,0
923,0
924,0
925,0
926,1
927,0
928,1
929,1
930,0
931,0
932,1
933,1
934,4
935,1
936,0
937,4
938,0
939,1
940,1
941,1
942,1
943,1
944,1
945,0
946,1
947,1
948,0
949,1
950,0
951,0
952,0
953,1
954,0
955,0
956,1
957,0
958,1
959,1
960,0
961,1
962,1
963,1
964,0
965,1
966,0
967,0
968,1
969,1
970,0
971,1
972,0
973,0
974,1
975,1
