ID,Cluster
1189,1
1190,1
1191,0
1192,4
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,1
1203,4
1204,0
1205,1
1206,1
1207,1
1208,1
1209,0
1210,1
1211,1
1212,0
1213,0
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,4
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,4
1237,0
1238,1
1239,1
1240,4
1241,1
1242,1
1243,4
1244,0
1245,0
1246,0
1247,1
1248,0
1249,0
1250,1
1251,1
1252,4
1253,1
1254,4
1255,1
1256,1
1257,1
1258,1
1259,1
1260,4
1261,1
1262,0
1263,1
1264,4
1265,0
1266,1
1267,1
1268,4
1269,4
1270,1
1271,1
1272,1
1273,1
1274,1
1275,0
1276,1
1277,4
1278,4
1279,1
1280,1
1281,1
1282,1
1283,4
1284,1
1285,0
1286,0
1287,1
1288,1
1289,1
1290,1
1291,1
1292,4
1293,1
1294,1
1295,1
1296,1
1297,1
1298,4
1299,1
1300,4
1301,1
1302,1
1303,1
1304,4
1305,1
1306,1
1307,1
1308,1
1309,0
1310,1
1311,4
1312,1
1313,1
1314,4
1315,4
1316,1
1317,1
1318,4
1319,1
1320,1
1321,1
1322,0
1323,1
1324,1
1325,0
1326,0
1327,0
1328,1
1329,1
1330,1
1331,1
1332,4
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,0
1344,1
1345,0
1346,1
1347,1
1348,1
1349,4
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,0
1365,1
1366,1
1367,1
1368,1
1369,0
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,4
1377,4
1378,0
1379,1
1380,1
1381,0
1382,1
1383,1
1384,1
1385,1
1386,4
1387,1
1388,1
1389,0
1390,1
1391,4
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
